session_id,user_id,vehicle_id,station_id,start_time,end_time,duration_min,energy_kWh,session_day,session_type
CS0250,U027,V401,S086,2024-11-23 06:46:00,2024-11-23 08:30:00,104,45.8,Weekday,Occasional
CS0251,U174,V424,S082,2024-11-27 10:08:00,2024-11-27 11:00:00,52,15.03,Weekday,Occasional
CS0252,U442,V252,S052,2024-11-14 12:21:00,2024-11-14 13:32:00,71,58.49,Weekend,Emergency
CS0253,U437,V403,S061,2024-11-01 21:47:00,2024-11-01 23:35:00,108,78.81,Weekend,Occasional
CS0254,U150,V071,S016,2024-11-17 20:59:00,2024-11-17 22:18:00,79,24.81,Weekend,Occasional
CS0255,U016,V490,S083,2024-11-02 20:16:00,2024-11-02 21:31:00,75,23.6,Weekend,Occasional
CS0256,U384,V176,S008,2024-11-11 22:03:00,2024-11-11 22:34:00,31,26.8,Weekday,Regular
CS0257,U053,V401,S069,2024-11-18 09:43:00,2024-11-18 11:02:00,79,40.56,Weekday,Occasional
CS0258,U120,V451,S053,2024-11-12 09:39:00,2024-11-12 10:42:00,63,48.56,Weekend,Emergency
CS0259,U479,V444,S083,2024-11-02 07:53:00,2024-11-02 09:53:00,120,70.19,Weekday,Occasional
CS0260,U040,V082,S009,2024-11-06 17:30:00,2024-11-06 18:39:00,69,26.62,Weekend,Emergency
CS0261,U112,V165,S093,2024-11-15 22:02:00,2024-11-15 23:06:00,64,38.81,Weekday,Occasional
CS0262,U480,V336,S095,2024-11-17 13:54:00,2024-11-17 15:49:00,115,75.45,Weekend,Occasional
CS0263,U446,V035,S006,2024-11-22 21:37:00,2024-11-22 23:07:00,90,79.08,Weekday,Occasional
CS0264,U105,V190,S047,2024-11-15 18:24:00,2024-11-15 19:18:00,54,16.93,Weekend,Occasional
CS0265,U380,V105,S062,2024-11-08 18:19:00,2024-11-08 19:41:00,82,44.57,Weekday,Emergency
CS0266,U403,V461,S084,2024-11-04 19:54:00,2024-11-04 21:17:00,83,48.58,Weekend,Regular
CS0267,U179,V054,S085,2024-11-02 17:47:00,2024-11-02 19:16:00,89,75.8,Weekday,Occasional
CS0268,U250,V032,S100,2024-11-13 06:43:00,2024-11-13 08:18:00,95,32.73,Weekday,Occasional
CS0269,U330,V366,S010,2024-11-12 21:14:00,2024-11-12 22:13:00,59,26.28,Weekday,Occasional
CS0270,U475,V488,S027,2024-11-10 06:06:00,2024-11-10 07:50:00,104,71.25,Weekday,Occasional
CS0271,U230,V448,S002,2024-11-24 07:54:00,2024-11-24 09:31:00,97,44.56,Weekend,Regular
CS0272,U169,V156,S027,2024-11-10 22:42:00,2024-11-11 00:16:00,94,59.72,Weekend,Regular
CS0273,U239,V398,S031,2024-11-03 16:17:00,2024-11-03 18:16:00,119,66.54,Weekday,Occasional
CS0274,U042,V268,S075,2024-11-09 12:23:00,2024-11-09 14:10:00,107,86.44,Weekend,Regular
CS0275,U099,V225,S097,2024-11-01 21:15:00,2024-11-01 22:11:00,56,41.06,Weekday,Emergency
CS0276,U002,V114,S084,2024-11-18 07:09:00,2024-11-18 07:48:00,39,22.65,Weekend,Occasional
CS0277,U262,V222,S033,2024-11-13 19:55:00,2024-11-13 20:30:00,35,11.23,Weekday,Occasional
CS0278,U032,V262,S080,2024-11-26 17:36:00,2024-11-26 18:17:00,41,17.61,Weekday,Emergency
CS0279,U037,V303,S046,2024-11-28 22:23:00,2024-11-28 23:44:00,81,56.8,Weekend,Emergency
CS0280,U322,V151,S048,2024-11-26 11:58:00,2024-11-26 13:32:00,94,57.33,Weekend,Regular
CS0281,U325,V027,S049,2024-11-04 16:30:00,2024-11-04 18:20:00,110,47.4,Weekday,Regular
CS0282,U426,V246,S075,2024-11-19 12:13:00,2024-11-19 13:47:00,94,32.08,Weekday,Emergency
CS0283,U191,V305,S009,2024-11-20 14:36:00,2024-11-20 15:46:00,70,35.46,Weekend,Emergency
CS0284,U153,V183,S008,2024-11-14 07:26:00,2024-11-14 08:46:00,80,63.41,Weekend,Regular
CS0285,U403,V250,S053,2024-11-11 12:12:00,2024-11-11 12:44:00,32,30.4,Weekday,Emergency
CS0286,U459,V486,S032,2024-11-12 11:40:00,2024-11-12 12:57:00,77,60.28,Weekday,Emergency
CS0287,U470,V254,S064,2024-11-14 06:07:00,2024-11-14 07:56:00,109,36.69,Weekday,Regular
CS0288,U036,V439,S076,2024-11-13 09:35:00,2024-11-13 10:54:00,79,47.5,Weekday,Regular
CS0289,U482,V314,S078,2024-11-03 19:33:00,2024-11-03 20:03:00,30,20.85,Weekend,Regular
CS0290,U087,V384,S002,2024-11-04 15:00:00,2024-11-04 15:37:00,37,22.01,Weekend,Regular
CS0291,U250,V347,S027,2024-11-21 21:38:00,2024-11-21 23:08:00,90,33.88,Weekend,Regular
CS0292,U044,V293,S078,2024-11-25 12:52:00,2024-11-25 13:53:00,61,18.99,Weekend,Occasional
CS0293,U482,V252,S095,2024-11-15 13:35:00,2024-11-15 15:23:00,108,75.92,Weekday,Occasional
CS0294,U286,V465,S063,2024-11-26 16:59:00,2024-11-26 18:23:00,84,43.15,Weekend,Occasional
CS0295,U406,V047,S067,2024-11-03 21:09:00,2024-11-03 21:41:00,32,14.78,Weekend,Regular
CS0296,U248,V364,S069,2024-11-21 22:10:00,2024-11-21 23:25:00,75,23.89,Weekend,Occasional
CS0297,U183,V110,S019,2024-11-06 06:23:00,2024-11-06 06:54:00,31,11.47,Weekend,Occasional
CS0298,U013,V174,S090,2024-11-16 08:54:00,2024-11-16 09:59:00,65,19.69,Weekday,Occasional
CS0299,U178,V122,S043,2024-11-07 11:15:00,2024-11-07 12:55:00,100,73.96,Weekday,Emergency
CS0300,U443,V352,S062,2024-11-21 06:22:00,2024-11-21 07:49:00,87,62.73,Weekend,Regular
CS0301,U493,V447,S047,2024-11-10 08:18:00,2024-11-10 09:35:00,77,37.02,Weekday,Occasional
CS0302,U028,V166,S019,2024-11-12 16:23:00,2024-11-12 16:54:00,31,7.95,Weekday,Occasional
CS0303,U413,V247,S056,2024-11-05 22:03:00,2024-11-05 23:39:00,96,28.36,Weekend,Regular
CS0304,U157,V008,S069,2024-11-02 14:36:00,2024-11-02 16:22:00,106,68.64,Weekday,Emergency
CS0305,U427,V170,S012,2024-11-12 21:18:00,2024-11-12 22:29:00,71,47.56,Weekend,Occasional
CS0306,U004,V484,S003,2024-11-27 20:49:00,2024-11-27 21:32:00,43,14.82,Weekend,Regular
CS0307,U302,V485,S045,2024-11-07 11:52:00,2024-11-07 13:20:00,88,44.86,Weekday,Regular
CS0308,U208,V244,S088,2024-11-26 14:54:00,2024-11-26 15:36:00,42,38.45,Weekend,Occasional
CS0309,U407,V454,S076,2024-11-09 07:32:00,2024-11-09 09:30:00,118,44.87,Weekday,Occasional
CS0310,U098,V346,S025,2024-11-25 17:25:00,2024-11-25 18:28:00,63,58.84,Weekday,Emergency
CS0311,U403,V253,S062,2024-11-17 18:09:00,2024-11-17 20:03:00,114,31.11,Weekend,Occasional
CS0312,U095,V465,S021,2024-11-21 15:21:00,2024-11-21 16:32:00,71,41.67,Weekend,Occasional
CS0313,U464,V346,S097,2024-11-24 12:49:00,2024-11-24 14:43:00,114,83.96,Weekday,Regular
CS0314,U227,V384,S071,2024-11-27 18:51:00,2024-11-27 19:36:00,45,26.08,Weekend,Emergency
CS0315,U011,V253,S012,2024-11-22 14:41:00,2024-11-22 15:55:00,74,22.73,Weekday,Occasional
CS0316,U500,V383,S010,2024-11-25 10:25:00,2024-11-25 12:21:00,116,70.23,Weekday,Regular
CS0317,U029,V234,S004,2024-11-22 08:39:00,2024-11-22 09:11:00,32,18.6,Weekday,Regular
CS0318,U378,V170,S097,2024-11-07 10:47:00,2024-11-07 12:17:00,90,76.69,Weekday,Occasional
CS0319,U346,V193,S068,2024-11-19 07:12:00,2024-11-19 08:35:00,83,65.57,Weekend,Occasional
CS0320,U262,V180,S030,2024-11-03 21:22:00,2024-11-03 23:11:00,109,60.01,Weekday,Regular
CS0321,U296,V475,S092,2024-11-25 22:01:00,2024-11-25 23:06:00,65,20.7,Weekend,Regular
CS0322,U293,V089,S008,2024-11-23 13:00:00,2024-11-23 14:42:00,102,82.06,Weekday,Occasional
CS0323,U067,V439,S077,2024-11-16 13:40:00,2024-11-16 15:10:00,90,50.01,Weekend,Regular
CS0324,U036,V275,S068,2024-11-09 12:59:00,2024-11-09 14:24:00,85,54.68,Weekday,Occasional
CS0325,U485,V221,S057,2024-11-04 06:04:00,2024-11-04 07:22:00,78,29.37,Weekend,Occasional
CS0326,U079,V271,S064,2024-11-27 21:38:00,2024-11-27 22:31:00,53,44.24,Weekday,Regular
CS0327,U410,V200,S025,2024-11-11 06:54:00,2024-11-11 07:45:00,51,20.78,Weekday,Emergency
CS0328,U402,V067,S100,2024-11-28 15:01:00,2024-11-28 16:34:00,93,45.68,Weekday,Occasional
CS0329,U270,V289,S010,2024-11-26 12:46:00,2024-11-26 13:57:00,71,24.92,Weekend,Regular
CS0330,U365,V287,S014,2024-11-22 19:19:00,2024-11-22 20:23:00,64,41.8,Weekday,Occasional
CS0331,U468,V306,S014,2024-11-03 09:56:00,2024-11-03 11:45:00,109,44.16,Weekday,Emergency
CS0332,U325,V269,S091,2024-11-06 14:50:00,2024-11-06 16:16:00,86,25.96,Weekend,Regular
CS0333,U435,V108,S078,2024-11-03 08:57:00,2024-11-03 10:36:00,99,56.82,Weekday,Emergency
CS0334,U420,V348,S042,2024-11-03 14:03:00,2024-11-03 15:16:00,73,65.58,Weekend,Occasional
CS0335,U336,V238,S069,2024-11-15 16:36:00,2024-11-15 18:21:00,105,65.92,Weekday,Occasional
CS0336,U367,V191,S056,2024-11-25 20:44:00,2024-11-25 21:27:00,43,30.71,Weekday,Regular
CS0337,U063,V194,S041,2024-11-19 15:16:00,2024-11-19 16:11:00,55,30.11,Weekend,Emergency
CS0338,U140,V215,S044,2024-11-20 19:13:00,2024-11-20 20:42:00,89,76.38,Weekday,Occasional
CS0339,U472,V037,S053,2024-11-04 21:56:00,2024-11-04 23:43:00,107,33.86,Weekday,Emergency
CS0340,U319,V370,S064,2024-11-09 18:25:00,2024-11-09 19:23:00,58,24.36,Weekend,Regular
CS0341,U467,V457,S041,2024-11-05 16:29:00,2024-11-05 17:11:00,42,31.39,Weekend,Occasional
CS0342,U272,V388,S042,2024-11-03 16:35:00,2024-11-03 17:13:00,38,20.94,Weekend,Regular
CS0343,U371,V177,S072,2024-11-16 09:34:00,2024-11-16 10:47:00,73,27.5,Weekday,Emergency
CS0344,U018,V392,S015,2024-11-02 21:37:00,2024-11-02 22:22:00,45,12.81,Weekday,Emergency
CS0345,U447,V129,S002,2024-11-21 17:23:00,2024-11-21 17:57:00,34,12.71,Weekend,Regular
CS0346,U158,V012,S046,2024-11-06 06:25:00,2024-11-06 07:05:00,40,30.6,Weekend,Regular
CS0347,U467,V386,S084,2024-11-14 19:59:00,2024-11-14 20:56:00,57,45.51,Weekend,Occasional
CS0348,U119,V322,S074,2024-11-11 12:38:00,2024-11-11 13:51:00,73,31.58,Weekend,Regular
CS0349,U028,V331,S072,2024-11-06 17:41:00,2024-11-06 19:06:00,85,25.58,Weekend,Regular
CS0350,U472,V230,S025,2024-11-07 20:01:00,2024-11-07 21:46:00,105,43.89,Weekend,Occasional
CS0351,U225,V341,S085,2024-11-12 17:00:00,2024-11-12 18:41:00,101,32.49,Weekday,Emergency
CS0352,U252,V218,S052,2024-11-25 12:14:00,2024-11-25 13:08:00,54,20.84,Weekend,Emergency
CS0353,U280,V375,S021,2024-11-05 13:48:00,2024-11-05 15:11:00,83,31.68,Weekday,Regular
CS0354,U464,V396,S073,2024-11-22 22:09:00,2024-11-22 23:20:00,71,42.34,Weekday,Regular
CS0355,U228,V207,S074,2024-11-04 16:38:00,2024-11-04 18:07:00,89,43.71,Weekday,Emergency
CS0356,U276,V176,S062,2024-11-21 09:58:00,2024-11-21 10:45:00,47,44.77,Weekend,Occasional
CS0357,U118,V011,S079,2024-11-15 14:32:00,2024-11-15 15:59:00,87,39.66,Weekend,Regular
CS0358,U026,V432,S032,2024-11-26 21:56:00,2024-11-26 22:33:00,37,15.39,Weekday,Emergency
CS0359,U344,V486,S050,2024-11-02 07:31:00,2024-11-02 08:43:00,72,51.53,Weekday,Regular
CS0360,U019,V072,S017,2024-11-22 21:08:00,2024-11-22 22:10:00,62,18.56,Weekend,Regular
CS0361,U455,V482,S015,2024-11-17 11:09:00,2024-11-17 12:03:00,54,45.06,Weekday,Emergency
CS0362,U151,V003,S090,2024-11-15 07:40:00,2024-11-15 08:18:00,38,12.66,Weekend,Occasional
CS0363,U177,V464,S003,2024-11-15 21:36:00,2024-11-15 23:10:00,94,68.59,Weekday,Regular
CS0364,U108,V397,S028,2024-11-01 12:18:00,2024-11-01 14:14:00,116,70.57,Weekday,Occasional
CS0365,U345,V200,S074,2024-11-25 06:21:00,2024-11-25 07:21:00,60,32.07,Weekend,Regular
CS0366,U346,V352,S052,2024-11-27 12:40:00,2024-11-27 13:39:00,59,42.95,Weekend,Emergency
CS0367,U168,V199,S055,2024-11-02 09:59:00,2024-11-02 10:29:00,30,18.15,Weekday,Regular
CS0368,U412,V236,S018,2024-11-02 06:37:00,2024-11-02 07:15:00,38,11.24,Weekday,Emergency
CS0369,U027,V469,S067,2024-11-07 15:47:00,2024-11-07 17:20:00,93,28.43,Weekday,Occasional
CS0370,U205,V374,S006,2024-11-28 21:58:00,2024-11-28 22:33:00,35,13.36,Weekday,Emergency
CS0371,U287,V140,S051,2024-11-17 14:07:00,2024-11-17 15:22:00,75,51.22,Weekend,Occasional
CS0372,U046,V074,S010,2024-11-28 15:31:00,2024-11-28 17:01:00,90,52.88,Weekday,Emergency
CS0373,U112,V008,S014,2024-11-22 18:36:00,2024-11-22 20:18:00,102,48.46,Weekend,Occasional
CS0374,U259,V382,S095,2024-11-01 10:20:00,2024-11-01 11:19:00,59,24.89,Weekend,Occasional
CS0375,U110,V103,S003,2024-11-18 18:07:00,2024-11-18 19:06:00,59,43.03,Weekend,Occasional
CS0376,U320,V362,S045,2024-11-11 07:40:00,2024-11-11 09:38:00,118,41.91,Weekday,Emergency
CS0377,U220,V145,S071,2024-11-06 10:49:00,2024-11-06 11:32:00,43,27.09,Weekday,Occasional
CS0378,U166,V356,S050,2024-11-09 11:43:00,2024-11-09 13:11:00,88,56.45,Weekday,Emergency
CS0379,U047,V416,S058,2024-11-17 19:28:00,2024-11-17 20:40:00,72,24.54,Weekend,Regular
CS0380,U256,V467,S010,2024-11-10 21:04:00,2024-11-10 22:38:00,94,39.35,Weekend,Occasional
CS0381,U332,V354,S050,2024-11-28 06:13:00,2024-11-28 07:33:00,80,27.85,Weekend,Occasional
CS0382,U097,V358,S049,2024-11-19 11:14:00,2024-11-19 12:32:00,78,26.85,Weekday,Occasional
CS0383,U373,V065,S045,2024-11-05 13:52:00,2024-11-05 15:18:00,86,39.23,Weekday,Regular
CS0384,U185,V380,S078,2024-11-01 15:18:00,2024-11-01 16:31:00,73,30.01,Weekend,Emergency
CS0385,U287,V168,S045,2024-11-10 14:41:00,2024-11-10 16:12:00,91,52.22,Weekend,Occasional
CS0386,U047,V075,S100,2024-11-16 19:27:00,2024-11-16 21:03:00,96,64.19,Weekend,Occasional
CS0387,U299,V479,S099,2024-11-06 15:08:00,2024-11-06 16:43:00,95,48.99,Weekday,Regular
CS0388,U294,V402,S037,2024-11-20 14:36:00,2024-11-20 15:45:00,69,66.92,Weekend,Occasional
CS0389,U451,V213,S007,2024-11-22 15:51:00,2024-11-22 17:18:00,87,40.5,Weekend,Emergency
CS0390,U039,V239,S096,2024-11-14 10:25:00,2024-11-14 11:30:00,65,42.97,Weekday,Occasional
CS0391,U130,V422,S013,2024-11-01 15:43:00,2024-11-01 17:28:00,105,87.89,Weekday,Regular
CS0392,U065,V052,S057,2024-11-26 17:06:00,2024-11-26 19:06:00,120,62.99,Weekday,Occasional
CS0393,U441,V438,S028,2024-11-05 12:08:00,2024-11-05 13:09:00,61,33.8,Weekday,Regular
CS0394,U139,V078,S061,2024-11-26 14:03:00,2024-11-26 15:13:00,70,64.51,Weekend,Occasional
CS0395,U227,V274,S092,2024-11-18 15:10:00,2024-11-18 16:54:00,104,51.15,Weekday,Emergency
CS0396,U048,V423,S004,2024-11-05 10:31:00,2024-11-05 11:42:00,71,24.98,Weekend,Emergency
CS0397,U320,V326,S055,2024-11-19 10:02:00,2024-11-19 11:07:00,65,36.79,Weekend,Occasional
CS0398,U371,V134,S063,2024-11-13 08:55:00,2024-11-13 10:54:00,119,38.63,Weekday,Regular
CS0399,U213,V194,S018,2024-11-21 19:49:00,2024-11-21 20:29:00,40,23.65,Weekend,Emergency
CS0400,U322,V459,S084,2024-11-04 08:19:00,2024-11-04 09:57:00,98,68.27,Weekend,Occasional
CS0401,U350,V092,S089,2024-11-03 16:00:00,2024-11-03 17:40:00,100,29.93,Weekend,Emergency
CS0402,U486,V382,S096,2024-11-06 17:37:00,2024-11-06 19:09:00,92,39.0,Weekday,Emergency
CS0403,U448,V464,S027,2024-11-06 21:29:00,2024-11-06 22:56:00,87,48.99,Weekend,Emergency
CS0404,U440,V088,S021,2024-11-16 18:22:00,2024-11-16 19:55:00,93,24.74,Weekend,Emergency
CS0405,U086,V317,S032,2024-11-02 13:07:00,2024-11-02 13:40:00,33,16.68,Weekday,Occasional
CS0406,U149,V069,S067,2024-11-26 06:55:00,2024-11-26 08:53:00,118,58.09,Weekend,Emergency
CS0407,U203,V277,S099,2024-11-23 10:40:00,2024-11-23 11:47:00,67,43.47,Weekday,Emergency
CS0408,U049,V149,S100,2024-11-10 20:13:00,2024-11-10 21:15:00,62,24.25,Weekday,Regular
CS0409,U009,V070,S001,2024-11-02 08:31:00,2024-11-02 09:41:00,70,23.47,Weekday,Emergency
CS0410,U317,V366,S010,2024-11-12 17:29:00,2024-11-12 18:05:00,36,18.53,Weekend,Occasional
CS0411,U128,V276,S097,2024-11-14 14:30:00,2024-11-14 15:12:00,42,12.43,Weekday,Occasional
CS0412,U413,V428,S070,2024-11-26 13:53:00,2024-11-26 14:36:00,43,37.69,Weekend,Regular
CS0413,U119,V078,S027,2024-11-18 19:38:00,2024-11-18 21:22:00,104,69.35,Weekday,Occasional
CS0414,U036,V304,S085,2024-11-23 09:12:00,2024-11-23 10:02:00,50,34.74,Weekday,Occasional
CS0415,U052,V441,S097,2024-11-26 21:29:00,2024-11-26 22:20:00,51,18.61,Weekday,Regular
CS0416,U492,V281,S063,2024-11-25 15:01:00,2024-11-25 15:40:00,39,32.56,Weekday,Regular
CS0417,U271,V489,S055,2024-11-02 16:13:00,2024-11-02 16:55:00,42,25.97,Weekday,Emergency
CS0418,U465,V381,S080,2024-11-12 22:28:00,2024-11-13 00:20:00,112,56.44,Weekend,Occasional
CS0419,U069,V493,S085,2024-11-15 14:37:00,2024-11-15 16:02:00,85,22.52,Weekend,Occasional
CS0420,U090,V488,S069,2024-11-17 22:42:00,2024-11-18 00:09:00,87,53.95,Weekend,Emergency
CS0421,U435,V460,S036,2024-11-20 16:28:00,2024-11-20 17:16:00,48,28.58,Weekend,Occasional
CS0422,U279,V406,S058,2024-11-18 21:47:00,2024-11-18 22:38:00,51,41.49,Weekend,Occasional
CS0423,U298,V077,S048,2024-11-22 07:01:00,2024-11-22 08:59:00,118,71.72,Weekend,Regular
CS0424,U069,V228,S046,2024-11-21 07:36:00,2024-11-21 08:45:00,69,29.26,Weekend,Emergency
CS0425,U380,V098,S029,2024-11-03 07:28:00,2024-11-03 09:03:00,95,69.62,Weekday,Occasional
CS0426,U278,V210,S056,2024-11-11 08:58:00,2024-11-11 10:40:00,102,66.11,Weekend,Regular
CS0427,U472,V295,S037,2024-11-28 06:45:00,2024-11-28 07:50:00,65,30.66,Weekday,Regular
CS0428,U247,V366,S015,2024-11-17 14:33:00,2024-11-17 15:10:00,37,17.6,Weekend,Occasional
CS0429,U081,V464,S041,2024-11-21 09:17:00,2024-11-21 10:48:00,91,58.1,Weekend,Regular
CS0430,U211,V284,S057,2024-11-02 11:51:00,2024-11-02 13:34:00,103,42.5,Weekend,Regular
CS0431,U194,V075,S085,2024-11-12 15:07:00,2024-11-12 16:04:00,57,38.22,Weekend,Occasional
CS0432,U165,V011,S001,2024-11-11 22:27:00,2024-11-11 23:49:00,82,45.73,Weekend,Emergency
CS0433,U246,V422,S093,2024-11-26 22:51:00,2024-11-27 00:20:00,89,61.26,Weekend,Emergency
CS0434,U166,V398,S031,2024-11-28 21:34:00,2024-11-28 22:30:00,56,28.92,Weekend,Emergency
CS0435,U490,V463,S093,2024-11-26 07:42:00,2024-11-26 08:41:00,59,38.35,Weekend,Occasional
CS0436,U114,V276,S074,2024-11-12 14:21:00,2024-11-12 15:41:00,80,25.66,Weekday,Regular
CS0437,U431,V455,S028,2024-11-19 14:26:00,2024-11-19 15:58:00,92,51.8,Weekend,Occasional
CS0438,U444,V296,S056,2024-11-16 09:47:00,2024-11-16 11:01:00,74,31.91,Weekend,Occasional
CS0439,U306,V239,S010,2024-11-23 22:14:00,2024-11-23 23:49:00,95,62.23,Weekday,Emergency
CS0440,U054,V088,S049,2024-11-01 12:07:00,2024-11-01 14:04:00,117,29.05,Weekday,Regular
CS0441,U114,V016,S061,2024-11-26 19:45:00,2024-11-26 20:47:00,62,42.95,Weekday,Regular
CS0442,U011,V001,S051,2024-11-12 13:35:00,2024-11-12 14:44:00,69,49.68,Weekend,Emergency
CS0443,U247,V359,S055,2024-11-22 15:53:00,2024-11-22 17:41:00,108,68.99,Weekend,Emergency
CS0444,U013,V055,S038,2024-11-14 13:39:00,2024-11-14 14:23:00,44,28.77,Weekday,Regular
CS0445,U281,V235,S069,2024-11-11 19:06:00,2024-11-11 20:51:00,105,52.1,Weekday,Regular
CS0446,U015,V018,S070,2024-11-04 17:40:00,2024-11-04 18:37:00,57,16.49,Weekday,Regular
CS0447,U484,V349,S065,2024-11-28 18:48:00,2024-11-28 20:37:00,109,58.09,Weekend,Occasional
CS0448,U472,V280,S004,2024-11-02 10:19:00,2024-11-02 11:14:00,55,25.47,Weekday,Occasional
CS0449,U497,V123,S004,2024-11-12 16:42:00,2024-11-12 17:24:00,42,24.76,Weekend,Emergency
CS0450,U339,V131,S007,2024-11-14 22:20:00,2024-11-14 23:44:00,84,36.69,Weekend,Emergency
CS0451,U118,V015,S021,2024-11-16 13:27:00,2024-11-16 14:46:00,79,30.65,Weekday,Regular
CS0452,U477,V176,S033,2024-11-22 10:31:00,2024-11-22 11:39:00,68,54.08,Weekend,Regular
CS0453,U208,V120,S084,2024-11-21 16:40:00,2024-11-21 18:18:00,98,53.2,Weekend,Emergency
CS0454,U407,V333,S048,2024-11-18 08:59:00,2024-11-18 09:46:00,47,30.99,Weekend,Regular
CS0455,U112,V284,S069,2024-11-26 13:41:00,2024-11-26 14:53:00,72,28.03,Weekend,Regular
CS0456,U398,V211,S096,2024-11-18 15:32:00,2024-11-18 16:14:00,42,18.73,Weekend,Regular
CS0457,U002,V396,S073,2024-11-04 18:11:00,2024-11-04 19:11:00,60,40.17,Weekday,Occasional
CS0458,U326,V363,S050,2024-11-01 21:05:00,2024-11-01 22:09:00,64,28.44,Weekday,Occasional
CS0459,U001,V254,S008,2024-11-22 20:21:00,2024-11-22 22:06:00,105,37.17,Weekend,Emergency
CS0460,U375,V045,S087,2024-11-24 14:13:00,2024-11-24 15:50:00,97,55.92,Weekend,Regular
CS0461,U301,V241,S088,2024-11-20 20:07:00,2024-11-20 21:53:00,106,54.58,Weekend,Emergency
CS0462,U464,V073,S053,2024-11-21 21:59:00,2024-11-21 23:22:00,83,32.68,Weekday,Occasional
CS0463,U484,V271,S026,2024-11-08 10:35:00,2024-11-08 11:12:00,37,30.72,Weekday,Occasional
CS0464,U384,V205,S068,2024-11-22 19:07:00,2024-11-22 20:46:00,99,70.82,Weekday,Regular
CS0465,U014,V019,S076,2024-11-27 16:28:00,2024-11-27 17:43:00,75,36.51,Weekend,Occasional
CS0466,U482,V314,S002,2024-11-08 14:49:00,2024-11-08 16:34:00,105,76.69,Weekend,Emergency
CS0467,U218,V055,S050,2024-11-17 10:02:00,2024-11-17 11:47:00,105,67.57,Weekday,Emergency
CS0468,U022,V184,S050,2024-11-06 21:32:00,2024-11-06 23:04:00,92,67.39,Weekday,Occasional
CS0469,U177,V300,S049,2024-11-11 17:29:00,2024-11-11 18:08:00,39,29.12,Weekend,Regular
CS0470,U383,V176,S015,2024-11-07 19:23:00,2024-11-07 20:02:00,39,35.48,Weekend,Occasional
CS0471,U031,V155,S002,2024-11-17 20:11:00,2024-11-17 21:38:00,87,61.6,Weekday,Occasional
CS0472,U154,V083,S077,2024-11-23 22:41:00,2024-11-23 23:38:00,57,45.9,Weekend,Regular
CS0473,U316,V332,S047,2024-11-07 21:33:00,2024-11-07 22:22:00,49,15.75,Weekend,Occasional
CS0474,U160,V050,S031,2024-11-18 06:04:00,2024-11-18 07:05:00,61,22.42,Weekend,Regular
CS0475,U153,V100,S051,2024-11-02 08:55:00,2024-11-02 09:26:00,31,22.09,Weekday,Regular
CS0476,U455,V392,S041,2024-11-09 19:46:00,2024-11-09 20:50:00,64,18.97,Weekend,Occasional
CS0477,U327,V245,S086,2024-11-04 12:10:00,2024-11-04 12:42:00,32,12.02,Weekend,Emergency
CS0478,U433,V048,S005,2024-11-07 15:21:00,2024-11-07 16:18:00,57,26.56,Weekday,Occasional
CS0479,U121,V065,S094,2024-11-27 18:18:00,2024-11-27 19:02:00,44,22.42,Weekday,Regular
CS0480,U203,V142,S079,2024-11-14 13:14:00,2024-11-14 14:01:00,47,37.55,Weekend,Emergency
CS0481,U035,V085,S019,2024-11-27 07:10:00,2024-11-27 08:23:00,73,34.77,Weekday,Occasional
CS0482,U338,V137,S031,2024-11-10 15:56:00,2024-11-10 17:49:00,113,100.07,Weekday,Emergency
CS0483,U358,V241,S064,2024-11-12 15:05:00,2024-11-12 15:58:00,53,24.2,Weekday,Regular
CS0484,U209,V040,S016,2024-11-16 15:36:00,2024-11-16 17:03:00,87,46.84,Weekday,Regular
CS0485,U418,V185,S024,2024-11-21 17:13:00,2024-11-21 18:11:00,58,33.76,Weekday,Emergency
CS0486,U448,V163,S068,2024-11-26 09:51:00,2024-11-26 11:06:00,75,51.67,Weekend,Regular
CS0487,U128,V419,S028,2024-11-27 06:44:00,2024-11-27 07:26:00,42,17.13,Weekday,Regular
CS0488,U372,V218,S076,2024-11-27 12:14:00,2024-11-27 14:11:00,117,39.98,Weekday,Emergency
CS0489,U463,V021,S012,2024-11-11 12:36:00,2024-11-11 13:47:00,71,19.08,Weekday,Regular
CS0490,U320,V461,S085,2024-11-12 12:43:00,2024-11-12 13:57:00,74,53.45,Weekday,Emergency
CS0491,U406,V454,S004,2024-11-21 15:56:00,2024-11-21 16:33:00,37,13.92,Weekend,Regular
CS0492,U371,V197,S082,2024-11-03 16:15:00,2024-11-03 17:24:00,69,33.13,Weekday,Occasional
CS0493,U400,V068,S026,2024-11-21 20:31:00,2024-11-21 21:42:00,71,31.31,Weekend,Occasional
CS0494,U183,V146,S015,2024-11-14 11:15:00,2024-11-14 12:46:00,91,75.38,Weekday,Emergency
CS0495,U401,V135,S017,2024-11-04 14:25:00,2024-11-04 16:09:00,104,79.59,Weekday,Regular
CS0496,U412,V008,S021,2024-11-07 18:31:00,2024-11-07 20:11:00,100,66.53,Weekday,Regular
CS0497,U296,V136,S031,2024-11-04 18:18:00,2024-11-04 19:28:00,70,29.64,Weekend,Emergency
CS0498,U017,V243,S025,2024-11-01 17:12:00,2024-11-01 17:44:00,32,17.68,Weekday,Emergency
CS0499,U001,V161,S052,2024-11-06 06:47:00,2024-11-06 07:32:00,45,30.01,Weekend,Occasional
