station name,street address,city,state,zip,ev level1 evse num,ev level2 evse num,ev dc fast count,ev network,ev connector types,access code,facility type,total_chargers,has_level1,has_level2,has_dc_fast,zip_code,county_name,electricity_rate_per_kwh,rate_tier_x,rate_per_kwh,rate_tier_y
Downey Nissan,7321 Firestone Blvd,Downey,CA,90241,0.0,4.0,2.0,Non-Networked,J1772 J1772COMBO,public,CAR_DEALER,6.0,False,True,True,90241.0,Los Angeles,0.3,Lowest,0.3,Lowest
Nissan of Duarte,1434 Buena Vista St,Duarte,CA,91010,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,91010.0,Los Angeles,0.3,Lowest,0.3,Lowest
Mossy Nissan - El Cajon,1170 W Main St,El Cajon,CA,92020,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,92020.0,San Diego,0.4597,Low,0.4597,Low
Ross Nissan El Monte,3428 N Peck Rd,El Monte,CA,91731,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,91731.0,Los Angeles,0.3,Lowest,0.3,Lowest
Nissan of Elk Grove,8590 Laguna Grove Dr,Elk Grove,CA,95757,0.0,4.0,2.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,6.0,False,True,True,95757.0,Sacramento,0.3869,Lowest,0.3869,Lowest
Mossy Nissan - Escondido,1546 Auto Park Way,Escondido,CA,92029,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,92029.0,San Diego,0.4597,Low,0.4597,Low
McCrea Nissan,601 7th St,Eureka,CA,95501,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,95501.0,Humboldt,0.4597,Low,0.4597,Low
Future Nissan of Folsom,12610 Auto Mall Cir,Folsom,CA,95630,0.0,3.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,4.0,False,True,True,95630.0,Sacramento,0.3869,Lowest,0.3869,Lowest
Fontana Nissan,16444 S Highland Ave,Fontana,CA,92336,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,92336.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Premier Nissan of Fremont,5701 Cushing Pkwy,Fremont,CA,94538,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,94538.0,Alameda,0.4597,Low,0.4597,Low
Lithia Nissan - Fresno,5580 N Blackstone Ave,Fresno,CA,93710,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,93710.0,Fresno,0.4597,Low,0.4597,Low
Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,92844.0,Orange,0.3869,Lowest,0.3869,Lowest
Gardena Nissan,1670 W Redondo Beach Blvd,Gardena,CA,90247,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,90247.0,Los Angeles,0.3,Lowest,0.3,Lowest
South County Nissan,400 Automall Dr,Gilroy,CA,95020,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,95020.0,Santa Clara,0.4597,Low,0.4597,Low
Glendale Nissan,727 S Brand Blvd,Glendale,CA,91204,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,91204.0,Los Angeles,0.3,Lowest,0.3,Lowest
Santa Barbara Nissan,425 S Kellogg Ave,Goleta,CA,93117,0.0,3.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,4.0,False,True,True,93117.0,Santa Barbara,0.4597,Low,0.4597,Low
Hayward Nissan,24644 Mission Blvd,Hayward,CA,94544,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,94544.0,Alameda,0.4597,Low,0.4597,Low
Pedder Nissan,200 Carriage Cir,Hemet,CA,92545,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,92545.0,Riverside,0.3869,Lowest,0.3869,Lowest
Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,92647.0,Orange,0.3869,Lowest,0.3869,Lowest
Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,92618.0,Orange,0.3869,Lowest,0.3869,Lowest
Torre Nissan,79125 Highway 111,La Quinta,CA,92253,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,92253.0,Riverside,0.3869,Lowest,0.3869,Lowest
Nissan of Downtown Los Angeles,635 W Washington Blvd,Los Angeles,CA,90015,0.0,1.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,2.0,False,True,True,90015.0,Los Angeles,0.3,Lowest,0.3,Lowest
Universal City Nissan,3550 Cahuenga Blvd W,Los Angeles,CA,90068,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,90068.0,Los Angeles,0.3,Lowest,0.3,Lowest
Razzari Nissan,1675 Auto Center Dr,Merced,CA,95340,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,95340.0,Merced,0.4597,Low,0.4597,Low
Nissan of Mission Hills,11000 Sepulveda Blvd,Mission Hills,CA,91345,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,91345.0,Los Angeles,0.3,Lowest,0.3,Lowest
Central Valley Nissan,4530 McHenry Ave,Modesto,CA,95356,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,95356.0,Stanislaus,0.4597,Low,0.4597,Low
Metro Nissan of Montclair,9440 Autoplex Dr,Montclair,CA,91763,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,91763.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Metro Nissan of Redlands,1665 Industrial Park Ave,Redlands,CA,92374,0.0,3.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,4.0,False,True,True,92374.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Napa Nissan,510 Soscol Ave,Napa,CA,94559,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,94559.0,Napa,0.4597,Low,0.4597,Low
Mossy Nissan,2700 National City Blvd,National City,CA,91950,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,91950.0,San Diego,0.4597,Low,0.4597,Low
Mossy Nissan - Oceanside,3535 College Blvd,Oceanside,CA,92056,0.0,2.0,3.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,5.0,False,True,True,92056.0,San Diego,0.4597,Low,0.4597,Low
Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,92867.0,Orange,0.3869,Lowest,0.3869,Lowest
Team Nissan,1801 Auto Center Dr,Oxnard,CA,93036,0.0,1.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,2.0,False,True,True,93036.0,Ventura,0.3869,Lowest,0.3869,Lowest
Antelope Valley Nissan,451 Auto Center Dr,Palmdale,CA,93551,0.0,2.0,2.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,4.0,False,True,True,93551.0,Los Angeles,0.3,Lowest,0.3,Lowest
North Bay Nissan,1250 Auto Center Dr,Petaluma,CA,94952,0.0,4.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,5.0,False,True,True,94952.0,Marin,0.4597,Low,0.4597,Low
Mossy Nissan - Poway,14100 Poway Rd,Poway,CA,92064,0.0,1.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,2.0,False,True,True,92064.0,San Diego,0.4597,Low,0.4597,Low
Crown Nissan,300 E Cypress Ave,Redding,CA,96002,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,96002.0,Shasta,0.4597,Low,0.4597,Low
Hanlees Hilltop Nissan,3277 Auto Plaza,Richmond,CA,94806,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,94806.0,Contra Costa,0.4597,Low,0.4597,Low
Raceway Nissan,6030 Sycamore Canyon Blvd,Riverside,CA,92507,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,92507.0,Riverside,0.3869,Lowest,0.3869,Lowest
Riverside Nissan,8330 Indiana Ave,Riverside,CA,92504,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,92504.0,Riverside,0.3869,Lowest,0.3869,Lowest
Future Nissan of Roseville,600 Automall Dr,Roseville,CA,95661,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,95661.0,Placer,0.4597,Low,0.4597,Low
Nissan of Sacramento,2820 Auburn Blvd,Sacramento,CA,95821,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,95821.0,Sacramento,0.3869,Lowest,0.3869,Lowest
MY Nissan,222 Auto Center Cir,Salinas,CA,93907,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,93907.0,Monterey,0.4597,Low,0.4597,Low
Larry H Miller Nissan of San Bernardino,735 Showcase Dr S,San Bernardino,CA,92408,0.0,1.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,2.0,False,True,True,92408.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Mossy Nissan - Kearny Mesa,8118 Clairemont Mesa Blvd,San Diego,CA,92111,0.0,1.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,2.0,False,True,True,92111.0,San Diego,0.4597,Low,0.4597,Low
Premier Nissan,1120 W Capitol Expy,San Jose,CA,95136,0.0,1.0,2.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,95136.0,Santa Clara,0.4597,Low,0.4597,Low
Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,92675.0,Orange,0.3869,Lowest,0.3869,Lowest
San Leandro Nissan,1152 Marina Blvd,San Leandro,CA,94577,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,94577.0,Alameda,0.4597,Low,0.4597,Low
Coast Nissan,12150 Los Osos Valley Rd,San Luis Obispo,CA,93405,0.0,4.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,5.0,False,True,True,93405.0,San Luis Obispo,0.4597,Low,0.4597,Low
Stevens Creek Nissan,4855 Stevens Creek Blvd,Santa Clara,CA,95051,0.0,1.0,2.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,95051.0,Santa Clara,0.4597,Low,0.4597,Low
Jim Bone Nissan,1275 Santa Rosa Ave,Santa Rosa,CA,95404,0.0,4.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,5.0,False,True,True,95404.0,Sonoma,0.4597,Low,0.4597,Low
Cardinale Nissan,1661 Del Monte Blvd,Seaside,CA,93955,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,93955.0,Monterey,0.4597,Low,0.4597,Low
Nissan of Van Nuys,5425 Van Nuys Blvd,Sherman Oaks,CA,91401,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,91401.0,Los Angeles,0.3,Lowest,0.3,Lowest
First Nissan,2325 1st St,Simi Valley,CA,93065,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,93065.0,Ventura,0.3869,Lowest,0.3869,Lowest
Nissan of Stockton,3077 E Hammer Ln,Stockton,CA,95212,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,95212.0,San Joaquin,0.4597,Low,0.4597,Low
Temecula Nissan,41895 Motor Car Pkwy,Temecula,CA,92591,0.0,2.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,3.0,False,True,True,92591.0,Riverside,0.3869,Lowest,0.3869,Lowest
Tracy Nissan,3195 N Naglee Rd,Tracy,CA,95304,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,95304.0,San Joaquin,0.4597,Low,0.4597,Low
Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,92782.0,Orange,0.3869,Lowest,0.3869,Lowest
Nissan of Vacaville,671 Orange Dr,Vacaville,CA,95687,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,95687.0,Solano,0.4597,Low,0.4597,Low
Vallejo Nissan,3287 Sonoma Blvd,Vallejo,CA,94590,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,94590.0,Solano,0.4597,Low,0.4597,Low
Valley Hi Nissan,15722 Valley Park Ln,Victorville,CA,92394,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,92394.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Nissan of Visalia,830 S Ben Maddox Way,Visalia,CA,93292,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,93292.0,Tulare,0.4597,Low,0.4597,Low
West Covina Nissan,205 N Citrus St,West Covina,CA,91791,0.0,1.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,2.0,False,True,True,91791.0,Los Angeles,0.3,Lowest,0.3,Lowest
International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,4675 Viewridge Ave,San Diego,CA,92123,0.0,2.0,0.0,Non-Networked,J1772,private,OFFICE_BLDG,2.0,False,True,False,92123.0,San Diego,0.4597,Low,0.4597,Low
Advanced Micro Devices Inc,2485 Augustine Dr,Santa Clara,CA,95054,0.0,14.0,0.0,Non-Networked,J1772,private,OFFICE_BLDG,14.0,False,True,False,95054.0,Santa Clara,0.4597,Low,0.4597,Low
Marsh Street Parking Structure,871 Marsh St,San Luis Obispo,CA,93401,0.0,2.0,0.0,Non-Networked,J1772,public,PARKING_GARAGE,2.0,False,True,False,93401.0,San Luis Obispo,0.4597,Low,0.4597,Low
Malibu Country Mart,3835 Cross Creek Rd,Malibu,CA,90265,0.0,2.0,0.0,Non-Networked,J1772,public,SHOPPING_CENTER,2.0,False,True,False,90265.0,Los Angeles,0.3,Lowest,0.3,Lowest
Delta Electronics,46101 Fremont Blvd,Fremont,CA,94538,0.0,18.0,2.0,Non-Networked,CHADEMO J1772 J1772COMBO,private,OFFICE_BLDG,20.0,False,True,True,94538.0,Alameda,0.4597,Low,0.4597,Low
EVSP WALGREENS STORE 11241,26531 Aliso Creek Rd,Aliso Viejo,CA,92656,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,92656.0,Orange,0.3869,Lowest,0.3869,Lowest
CITY OF DUBLIN LIBRARY MIDDLE,200 Civic Plaza,Dublin,CA,94568,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,94568.0,Alameda,0.4597,Low,0.4597,Low
Amador Transit,115 Valley View Way,Sutter Creek,CA,95685,0.0,2.0,0.0,Non-Networked,J1772,public,TRAVEL_CENTER,2.0,False,True,False,95685.0,Amador,0.4597,Low,0.4597,Low
Golden Gate Park - Music Concourse Garage,1 Music Concourse Dr,San Francisco,CA,94118,9.0,2.0,0.0,Non-Networked,J1772 NEMA520,public,PAY_GARAGE,11.0,True,True,False,94118.0,San Francisco,0.4597,Low,0.4597,Low
Cupertino Electric,1132 N 7th St,San Jose,CA,95112,0.0,12.0,0.0,Non-Networked,J1772,public,UTILITY,12.0,False,True,False,95112.0,Santa Clara,0.4597,Low,0.4597,Low
J.D. Power & Associates,30870 Russell Ranch Rd,Westlake Village,CA,91362,0.0,4.0,0.0,Non-Networked,J1772,private,OFFICE_BLDG,4.0,False,True,False,91362.0,Los Angeles,0.3,Lowest,0.3,Lowest
Nissan of Burlingame,101 California Dr,Burlingame,CA,94010,0.0,1.0,0.0,Non-Networked,J1772,public,CAR_DEALER,1.0,False,True,False,94010.0,San Mateo,0.4597,Low,0.4597,Low
Nissan of Burlingame,101 California Dr,Burlingame,CA,94010,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94010.0,San Mateo,0.4597,Low,0.4597,Low
CITYOF CAMPBELL 2NDST GARAGE UL,41 N 2nd St,Campbell,CA,95008,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,95008.0,Santa Clara,0.4597,Low,0.4597,Low
Dublin Nissan,6450 Dublin Ct,Dublin,CA,94568,0.0,4.0,1.0,Non-Networked,CHADEMO J1772,public,CAR_DEALER,5.0,False,True,True,94568.0,Alameda,0.4597,Low,0.4597,Low
Dublin Nissan,6450 Dublin Ct,Dublin,CA,94568,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94568.0,Alameda,0.4597,Low,0.4597,Low
Stone Brewing World Bistro & Gardens,1999 Citracado Pkwy,Escondido,CA,92029,0.0,2.0,0.0,Non-Networked,J1772,public,RESTAURANT,2.0,False,True,False,92029.0,San Diego,0.4597,Low,0.4597,Low
Momentum Nissan,2545 Auto Mall Pkwy,Fairfield,CA,94533,0.0,2.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,3.0,False,True,True,94533.0,Solano,0.4597,Low,0.4597,Low
Momentum Nissan,2545 Auto Mall Pkwy,Fairfield,CA,94533,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94533.0,Solano,0.4597,Low,0.4597,Low
Renaissance Indian Wells Resort & Spa,44400 Indian Wells Ln,Indian Wells,CA,92210,0.0,2.0,0.0,Non-Networked,J1772,public,HOTEL,2.0,False,True,False,92210.0,Riverside,0.3869,Lowest,0.3869,Lowest
OMP Sanders Rubbercraft,3701 Conant St,Long Beach,CA,90808,0.0,1.0,0.0,Non-Networked,J1772,private,OFFICE_BLDG,1.0,False,True,False,90808.0,Los Angeles,0.3,Lowest,0.3,Lowest
LA County Museum of Art,5905 Wilshire Blvd,Los Angeles,CA,90036,0.0,15.0,0.0,POWERFLEX,J1772,public,MUSEUM,15.0,False,True,False,90036.0,Los Angeles,0.3,Lowest,0.3,Lowest
Empire Nissan,1377 Kettering Loop,Ontario,CA,91761,0.0,1.0,1.0,Non-Networked,CHADEMO J1772 J1772COMBO,public,CAR_DEALER,2.0,False,True,True,91761.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Empire Nissan,1377 Kettering Loop,Ontario,CA,91761,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,91761.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
City of Rancho Cucamonga - Animal Care & Adoption Center,11780 Arrow Rt,Rancho Cucamonga,CA,91730,0.0,1.0,0.0,Non-Networked,J1772,public,OFFICE_BLDG,1.0,False,True,False,91730.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Toyota/Subaru of Santa Cruz,4200 Auto Plaza Dr,Capitola,CA,95010,0.0,6.0,0.0,Non-Networked,J1772,private,CAR_DEALER,6.0,False,True,False,95010.0,Santa Cruz,0.4597,Low,0.4597,Low
Antioch Nissan,1831 Auto Center Dr,Antioch,CA,94509,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94509.0,Contra Costa,0.4597,Low,0.4597,Low
Nissan of Bakersfield,2800 Pacheco Rd,Bakersfield,CA,93313,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,93313.0,Kern,0.4597,Low,0.4597,Low
Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,90621.0,Orange,0.3869,Lowest,0.3869,Lowest
Carson Nissan,1505 E 223rd St,Carson,CA,90745,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,90745.0,Los Angeles,0.3,Lowest,0.3,Lowest
Palm Springs Nissan,68177 Kyle Rd,Cathedral City,CA,92234,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,92234.0,Riverside,0.3869,Lowest,0.3869,Lowest
Cerritos Nissan,18707 Studebaker Rd,Cerritos,CA,90703,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,90703.0,Los Angeles,0.3,Lowest,0.3,Lowest
Chico Nissan,575 Manzanita Ave,Chico,CA,95926,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,95926.0,Butte,0.4597,Low,0.4597,Low
Puente Hills Nissan,17320 E Gale Ave,City of Industry,CA,91748,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,91748.0,Los Angeles,0.3,Lowest,0.3,Lowest
Lithia Nissan - Clovis,370 W Herndon Ave,Clovis,CA,93612,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,93612.0,Fresno,0.4597,Low,0.4597,Low
Nissan of Serramonte,1500 Collins Ave,Colma,CA,94014,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94014.0,San Francisco,0.4597,Low,0.4597,Low
Autocom Nissan - Concord,1290 Concord Ave,Concord,CA,94520,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94520.0,Contra Costa,0.4597,Low,0.4597,Low
Larry H Miller Nissan,2575 Wardlow Rd,Corona,CA,92882,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,92882.0,Riverside,0.3869,Lowest,0.3869,Lowest
Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,92626.0,Orange,0.3869,Lowest,0.3869,Lowest
Hanlees Nissan,5009 Chiles Rd,Davis,CA,95618,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,95618.0,Solano,0.4597,Low,0.4597,Low
Downey Nissan,7321 Firestone Blvd,Downey,CA,90241,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,90241.0,Los Angeles,0.3,Lowest,0.3,Lowest
Nissan of Duarte,1434 Buena Vista St,Duarte,CA,91010,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,91010.0,Los Angeles,0.3,Lowest,0.3,Lowest
Mossy Nissan - El Cajon,1170 W Main St,El Cajon,CA,92020,0.0,1.0,2.0,Non-Networked,CHADEMO J1772 J1772COMBO,private,CAR_DEALER,3.0,False,True,True,92020.0,San Diego,0.4597,Low,0.4597,Low
Mossy Nissan - Escondido,1546 Auto Park Way,Escondido,CA,92029,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,92029.0,San Diego,0.4597,Low,0.4597,Low
McCrea Nissan,601 7th St,Eureka,CA,95501,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,95501.0,Humboldt,0.4597,Low,0.4597,Low
Tracy Nissan,3195 N Naglee Rd,Tracy,CA,95304,0.0,1.0,2.0,Non-Networked,CHADEMO J1772 J1772COMBO,private,CAR_DEALER,3.0,False,True,True,95304.0,San Joaquin,0.4597,Low,0.4597,Low
Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,92782.0,Orange,0.3869,Lowest,0.3869,Lowest
Nissan of Vacaville,671 Orange Dr,Vacaville,CA,95687,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,95687.0,Solano,0.4597,Low,0.4597,Low
Vallejo Nissan,3287 Sonoma Blvd,Vallejo,CA,94590,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94590.0,Solano,0.4597,Low,0.4597,Low
Nissan of Van Nuys,5425 Van Nuys Blvd,Sherman Oaks,CA,91401,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,91401.0,Los Angeles,0.3,Lowest,0.3,Lowest
Valley Hi Nissan,15722 Valley Park Ln,Victorville,CA,92394,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,92394.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Nissan of Visalia,830 S Ben Maddox Way,Visalia,CA,93292,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,93292.0,Tulare,0.4597,Low,0.4597,Low
West Covina Nissan,205 N Citrus St,West Covina,CA,91791,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,91791.0,Los Angeles,0.3,Lowest,0.3,Lowest
Universal City Nissan,3550 Cahuenga Blvd W,Los Angeles,CA,90068,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,90068.0,Los Angeles,0.3,Lowest,0.3,Lowest
Razzari Nissan,1675 Auto Center Dr,Merced,CA,95340,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,95340.0,Merced,0.4597,Low,0.4597,Low
Nissan of Mission Hills,11000 Sepulveda Blvd,Mission Hills,CA,91345,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,91345.0,Los Angeles,0.3,Lowest,0.3,Lowest
Central Valley Nissan,4530 McHenry Ave,Modesto,CA,95356,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,95356.0,Stanislaus,0.4597,Low,0.4597,Low
Metro Nissan of Montclair,9440 Autoplex Dr,Montclair,CA,91763,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,91763.0,San Bernardino,0.3869,Lowest,0.3869,Lowest
Nissan of Downtown Los Angeles,635 W Washington Blvd,Los Angeles,CA,90015,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,90015.0,Los Angeles,0.3,Lowest,0.3,Lowest
Napa Nissan,510 Soscol Ave,Napa,CA,94559,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,94559.0,Napa,0.4597,Low,0.4597,Low
Premier Nissan,1120 W Capitol Expy,San Jose,CA,95136,0.0,1.0,0.0,Non-Networked,J1772,private,CAR_DEALER,1.0,False,True,False,95136.0,Santa Clara,0.4597,Low,0.4597,Low
